BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
6 - RIO PARANÁ;;MT;MIRASSOL D'OESTE;ANA;CPRM;CPRM-GO;20;Pluviométrica;1558001;PONTE CABAÇAL MT-125;-15.4692;-57.8942;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;29/2/1972;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1558001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1558001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1558001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1558001;-57.894199999999955;-15.469199999999944
6 - RIO PARANÁ;;MT;NOBRES;FURNAS;FURNAS;;1;Pluviométrica;1456004;QUEBÓ;-14.6525;-56.1239;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/1972;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456004;-56.123899999999935;-14.652499999999975
6 - RIO PARANÁ;;MT;NORTELÂNDIA;ANA;CPRM;CPRM-GO;22;Pluviométrica;1456003;NORTELÂNDIA;-14.4511;-56.8142;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/2/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456003;-56.81419999999997;-14.45109999999994
6 - RIO PARANÁ;;MT;NORTELÂNDIA;FIRENZE;FIRENZE;;;Pluviométrica;1456017;PCH SANTANA I JUSANTE;-14.4253;-56.8247;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;28/2/2015;;;;28/2/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456017;-56.82469999999995;-14.425299999999936
6 - RIO PARANÁ;;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Pluviométrica;1456015;PCH DIAMANTE JUSANTE;-14.3456;-56.7964;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2012;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456015;-56.79639999999995;-14.345599999999934
6 - RIO PARANÁ;;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Pluviométrica;1456014;PCH DIAMANTE MONTANTE 1;-14.3272;-56.7494;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2012;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456014;-56.74939999999998;-14.327199999999948
6 - RIO PARANÁ;;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Pluviométrica;1456013;PCH DIAMANTE MONTANTE 2;-14.3153;-56.7269;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2012;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456013;-56.726899999999944;-14.31529999999998
6 - RIO PARANÁ;;MT;NOSSA SENHORA DO LIVRAMENTO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1556001;N.S. LIVRAMENTO - BOSQUE F. BARROS;-15.7739;-56.3497;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/1/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556001;-56.349699999999984;-15.77389999999997
6 - RIO PARANÁ;;MT;NOVA BRASILÂNDIA;ANA;CPRM;CPRM-GO;19;Pluviométrica;1455010;FAZENDA CAMPO VERDE;-14.7772;-55.2333;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/2000;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1455010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1455010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1455010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1455010;-55.233299999999986;-14.777199999999937
6 - RIO PARANÁ;;MT;NOVA BRASILÂNDIA;ANA;CPRM;CPRM-GO;19;Pluviométrica;1454002;NOVA BRASILÂNDIA;-14.9261;-54.9728;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1983;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1454002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1454002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1454002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1454002;-54.97279999999995;-14.926099999999963
6 - RIO PARANÁ;;MT;NOVA MARILÂNDIA;MARACANÃ;MARACANÃ;;1;Pluviométrica;1457006;PCH MARACANÃ JUSANTE;-14.355;-57.6164;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457006;-57.61639999999994;-14.354999999999961
6 - RIO PARANÁ;;MT;NOVA OLIMPIA;RIO DO SAPO;RIO DO SAPO;;1;Pluviométrica;1457010;PCH RIO DO SAPO MONTANTE 2;-14.5564;-57.8122;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/8/2015;;;;31/8/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457010;-57.81219999999996;-14.55639999999994
6 - RIO PARANÁ;;MT;PEDRA PRETA;ANA;CPRM;CPRM-GO;18;Pluviométrica;1654004;SANTA ESCOLÁSTICA;-16.8431;-54.4081;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/1976;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654004;-54.40809999999993;-16.843099999999936
6 - RIO PARANÁ;;MT;PEDRA PRETA;ANA;CPRM;CPRM-GO;18;Pluviométrica;1654001;SANTA TEREZINHA;-16.6739;-54.2661;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/6/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654001;-54.26609999999994;-16.673899999999946
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;20;Pluviométrica;1757001;PORTO CONCEIÇÃO;-17.1433;-57.3594;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/6/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1757001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1757001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1757001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1757001;-57.35939999999994;-17.143299999999954
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Pluviométrica;1756004;POUSADA TAIAMÃ  (Ex-Porto Jofre);-17.3683;-56.7725;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;;;;;31/5/1997;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1756004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1756004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1756004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1756004;-56.77249999999998;-17.368299999999977
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Pluviométrica;1656004;SÃO JOÃO;-16.9442;-56.6319;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/3/1970;;;31/10/1991;31/12/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1656004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1656004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1656004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1656004;-56.63189999999997;-16.944199999999967
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Pluviométrica;1656002;POCONÉ;-16.3147;-56.5436;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/6/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1656002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1656002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1656002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1656002;-56.54359999999997;-16.31469999999996
6 - RIO PARANÁ;;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Pluviométrica;1656001;PORTO CERCADO (Ex-Retiro Biguaçal);-16.5119;-56.3756;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1968;;;;30/4/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1656001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1656001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1656001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1656001;-56.37559999999996;-16.51189999999997
6 - RIO PARANÁ;;MT;PORTO ESPERIDIÃO;ANA;CPRM;CPRM-GO;20;Pluviométrica;1558005;PORTO ESPERIDIÃO;-15.8533;-58.4658;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1965;31/10/1965;;;30/9/2010;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1558005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1558005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1558005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1558005;-58.465799999999945;-15.853299999999933
6 - RIO PARANÁ;;MT;PORTO ESTRELA;ANA;CPRM;CPRM-GO;20;Pluviométrica;1557003;BARRANQUINHO;-15.6422;-57.475;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1557003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1557003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1557003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1557003;-57.474999999999966;-15.642199999999946
6 - RIO PARANÁ;;MT;POXORÉO;INMET;INMET;;;Pluviométrica;1554004;POXORÉO;-15.8333;-54.3833;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/8/1978;31/8/1978;31/1/1979;31/8/1978;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554004;-54.38329999999996;-15.833299999999952
6 - RIO PARANÁ;;MT;POXORÉO;CEMADEN;CEMADEN;;;Pluviométrica;1554015;POXOREO_Escola Municipal Guiomar Maria da Silva;-15.8215;-54.4074;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554015;-54.40739999999994;-15.821499999999958
6 - RIO PARANÁ;;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554014;PCH POXORÉO JUSANTE;-15.8508;-54.3753;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554014;-54.37529999999998;-15.850799999999936
6 - RIO PARANÁ;;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554013;PCH POXORÉO RIO AREIA;-15.8342;-54.4056;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/4/2014;;;;30/4/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554013;-54.405599999999936;-15.834199999999953
6 - RIO PARANÁ;;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554012;PCH POXORÉO MONTANTE;-15.7975;-54.3608;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554012;-54.36079999999998;-15.797499999999957
6 - RIO PARANÁ;;MT;RIO BRANCO;ANA;CPRM;CPRM-GO;20;Pluviométrica;1558000;COLÔNIA RIO BRANCO;-15.2453;-58.1133;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/4/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1558000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1558000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1558000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1558000;-58.11329999999998;-15.24529999999993
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;INMET;INMET;;;Pluviométrica;1654006;RONDONÓPOLIS;-16.45;-54.5667;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/12/1991;31/12/1991;31/12/1991;31/12/1991;31/10/2003;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654006;-54.56669999999997;-16.449999999999932
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;ANA;CPRM;CPRM-GO;18;Pluviométrica;1654000;RONDONÓPOLIS;-16.4711;-54.6561;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1965;31/5/1976;;;28/2/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654000;-54.65609999999998;-16.47109999999998
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;SEMA-MT;HYDROCONSULT;;1;Pluviométrica;1654007;RONDONÓPOLIS;-16.4789;-54.6506;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2011;;;;30/9/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654007;-54.65059999999994;-16.478899999999953
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;HIDROPOWER;HIDROPOWER;;1;Pluviométrica;1654015;PCH ENG. JOSÉ GELÁSIO DA ROCHA BARRAMENTO;-16.7128;-54.7478;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/7/2015;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654015;-54.747799999999984;-16.71279999999996
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;HIDROPOWER;HIDROPOWER;;1;Pluviométrica;1654014;PCH ENG. JOSÉ GELÁSIO DA ROCHA MONTANTE;-16.7483;-54.7217;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/7/2015;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654014;-54.72169999999994;-16.748299999999972
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;CEMADEN;CEMADEN;;;Pluviométrica;1654008;RONDONOPOLIS_Serviço de Saneamento Ambienta;-16.4897;-54.6167;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654008;-54.61669999999998;-16.48969999999997
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;TUPAN;TUPAN;;1;Pluviométrica;1654010;PCH RONDONÓPOLIS BARRAMENTO;-16.6669;-54.7356;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/7/2015;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654010;-54.73559999999998;-16.66689999999994
6 - RIO PARANÁ;;MT;RONDONÓPOLIS;TUPAN;TUPAN;;1;Pluviométrica;1654009;PCH RONDONÓPOLIS MONTANTE;-16.6689;-54.7403;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/7/2015;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1654009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1654009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1654009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1654009;-54.740299999999934;-16.66889999999995
6 - RIO PARANÁ;;MT;ROSÁRIO OESTE;FURNAS;FURNAS;;1;Pluviométrica;1456008;ROSÁRIO OESTE;-14.8342;-56.4117;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1968;;;;31/5/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456008;-56.41169999999994;-14.834199999999953
